score,lateness,num_posts,avg_post_length,category
0,0,0,0.0,type1
0,0,0,0.0,type1
0,0,0,0.0,type1
0,0,0,0.0,type1
0,0,0,0.0,type1
0,0,0,0.0,type1
0,0,0,0.0,type1
0,0,0,0.0,type1
0,0,0,0.0,type1
0,0,0,0.0,type1
0,0,0,0.0,type1
0,0,0,0.0,type1
0,0,0,0.0,type1
0,0,0,0.0,type1
3.0,161,1,4202.0,type1
4.0,-2,3,1292.66666667,type1
4.0,0,1,2897.0,type1
4.0,0,1,3652.0,type1
0,0,2,1246.5,type1
4.0,-3,4,451.25,type1
4.0,-5,2,0.0,type1
4.0,-33,4,751.5,type1
4.0,-47,2,1138.5,type1
2.0,139,3,1188.66666667,type1
3.5,23,4,736.0,type1
4.0,-26,1,2543.0,type1
4.0,270,2,1096.0,type1
0,10,3,1465.66666667,type1
0,-13,2,1271.5,type1
2.7,-30,2,1088.5,type1
0,-7,2,790.0,type1
4.0,-35,2,1351.5,type1
0,0,0,0.0,type1
0,0,0,0.0,type1
4.0,-1,2,1697.5,type1
4.0,-10,2,2233.0,type1
5.0,-26,2,2126.0,type1
3.0,0,3,1234.66666667,type1
4.0,-72,1,726.0,type1
3.5,8,4,628.75,type1
4.0,-1,2,801.0,type1
4.0,-5,2,469.0,type1
4.0,-34,2,527.5,type1
4.0,273,2,271.0,type1
4.0,-8,3,325.0,type1
4.3,-47,4,535.75,type1
4.0,-26,1,642.0,type1
4.0,-80,2,369.5,type1
4.0,-3,1,1430.0,type1
3.0,92,1,1003.0,type1
0,0,0,0.0,type1
4.0,-2,3,701.0,type1
0,0,0,0.0,type1
0,0,0,0.0,type1
0,0,0,0.0,type1
0,0,0,0.0,type1
0,-26,2,1006.0,type1
3.5,-27,1,1467.0,type1
4.0,-9,3,135.666666667,type1
4.0,-9,3,2475.33333333,type1
3.5,0,1,1866.0,type1
3.0,-23,2,1593.0,type1
4.0,0,2,1055.0,type1
4.0,-20,1,2908.0,type1
4.0,0,0,0.0,type1
0,-7,1,2721.0,type1
0,-24,2,2403.0,type1
2.5,0,1,1819.0,type1
0,0,0,0.0,type1
4.0,-28,3,1198.66666667,type1
3.0,-7,1,1502.0,type1
2.0,-30,1,1312.0,type1
4.0,-55,2,1032.5,type1
5.0,-102,5,732.2,type1
4.0,-25,2,1311.5,type1
4.0,-9,4,624.0,type1
4.0,-68,1,691.0,type1
4.0,-55,1,1188.0,type1
4.0,-24,1,747.0,type1
4.0,0,1,679.0,type1
4.0,-24,1,2726.0,type1
4.0,-42,1,1016.0,type1
4.0,-102,1,590.0,type1
4.3,-72,2,1040.5,type1
4.0,-26,2,711.5,type1
3.0,0,1,721.0,type1
3.7,-1,1,630.0,type1
4.0,-32,1,1290.0,type1
0,0,0,0.0,type1
4.0,-25,2,1630.5,type1
4.0,-127,1,4216.0,type1
4.0,-123,1,4694.0,type1
4.0,-135,1,3249.0,type1
4.0,-153,1,5601.0,type1
0,-78,3,1263.66666667,type1
4.0,-84,4,463.25,type1
4.0,-83,1,57.0,type1
5.0,-36,4,1655.75,type1
3.5,-58,1,3636.0,type1
5.0,-74,5,1361.6,type1
5.0,-35,4,1897.75,type1
4.0,-53,1,3983.0,type1
5.0,-20,3,971.666666667,type1
0,-35,4,2082.75,type1
0,-60,2,2156.0,type1
0,0,0,0.0,type1
0,0,0,0.0,type1
4.0,-85,1,4525.0,type1
5.0,-81,2,2043.5,type1
4.0,-13,2,2268.5,type1
4.0,-60,3,584.666666667,type1
5.0,-106,3,1447.33333333,type1
5.0,-59,4,1305.75,type1
4.0,-56,4,1544.0,type1
4.0,-98,1,1602.0,type1
4.5,-82,2,956.0,type1
5.0,-75,2,922.0,type1
5.0,-109,1,2770.0,type1
4.0,-83,1,3203.0,type1
4.0,-69,5,356.2,type1
5.0,-86,1,1398.0,type1
4.5,-86,3,1427.33333333,type1
4.5,-103,4,317.0,type1
4.0,-80,2,727.0,type1
5.0,-28,1,3378.0,type1
4.0,-120,1,1788.0,type1
0,0,0,0.0,type1
5.0,-12,3,1850.33333333,type1
0,0,0,0.0,type1
0,0,0,0.0,type1
0,0,0,0.0,type1
0,0,0,0.0,type1
0,-3,1,1380.0,type1
4.0,-2,2,669.0,type1
4.0,-4,1,64.0,type1
4.0,-1,4,989.25,type1
4.0,-1,2,1147.0,type1
4.0,0,2,1464.0,type1
4.0,-3,2,1102.0,type1
4.0,-2,2,1392.0,type1
4.0,-11,2,595.0,type1
0,-1,2,1481.5,type1
0,-1,2,1427.5,type1
3.0,0,2,1005.5,type1
0,-2,2,1136.5,type1
3.0,-4,1,1942.0,type1
4.0,-2,3,1073.0,type1
4.0,-3,4,821.75,type1
4.0,-1,2,736.0,type1
4.0,-3,3,1123.66666667,type1
4.0,0,2,1404.0,type1
4.0,-2,2,946.0,type1
4.0,-2,2,544.0,type1
4.0,-1,1,1065.0,type1
4.0,-2,1,597.0,type1
4.0,-23,1,892.0,type1
4.0,-3,1,1626.0,type1
4.0,-12,3,479.0,type1
4.0,-2,2,523.5,type1
4.0,-2,2,660.5,type1
4.0,-2,2,304.5,type1
3.5,-6,2,899.0,type1
4.0,-1,2,688.5,type1
4.0,-7,2,829.5,type1
0,0,0,0.0,type1
0,0,0,0.0,type1
0,0,0,0.0,type1
0,0,0,0.0,type1
0,0,0,0.0,type1
0,0,0,0.0,type1
0,-27,1,1565.0,type1
4.0,-3,2,699.0,type1
4.0,-25,1,1.0,type1
0,0,0,0.0,type1
4.0,0,2,744.5,type1
4.0,-1,2,847.5,type1
3.0,-2,1,1087.0,type1
4.0,0,2,556.0,type1
4.0,0,0,0.0,type1
0,41,2,1055.5,type1
0,0,2,847.0,type1
2.0,0,1,987.0,type1
0,-8,1,1430.0,type1
3.0,0,1,1526.0,type1
4.0,-4,2,484.5,type1
4.0,-2,2,727.0,type1
4.0,-5,2,566.5,type1
3.0,-8,2,1130.5,type1
4.0,-1,2,1029.0,type1
4.0,-2,3,653.333333333,type1
4.0,-27,1,579.0,type1
4.0,-48,2,761.5,type1
4.0,-22,1,680.0,type1
3.0,8,1,521.0,type1
4.0,-2,1,1441.0,type1
4.0,9,2,485.5,type1
5.0,-6,1,965.0,type1
4.0,-26,1,999.0,type1
4.0,-30,1,639.0,type1
0,0,0,0.0,type1
3.5,0,1,588.0,type1
4.0,0,1,963.0,type1
0,0,0,0.0,type1
3.5,-2,1,784.0,type1
3.8,0,1,1244.0,type1
4.0,-7,2,1995.0,type1
4.0,-5,2,1436.5,type1
4.0,-3,1,1881.0,type1
0,-1,2,1493.0,type1
4.0,-4,2,444.0,type1
4.0,-4,4,103.25,type1
4.0,-1,4,976.25,type1
4.0,-10,3,928.333333333,type1
5.0,-11,3,1125.66666667,type1
4.0,-4,4,768.0,type1
3.5,0,1,986.0,type1
3.0,-13,2,347.0,type1
0,-1,4,628.5,type1
0,0,1,1007.0,type1
2.5,-5,1,1216.0,type1
0,-101,1,998.0,type1
3.4,-2,1,1520.0,type1
4.0,-2,3,954.0,type1
4.0,-2,2,765.0,type1
4.0,-1,2,1701.0,type1
4.0,-11,3,988.0,type1
4.0,-1,2,1240.5,type1
4.0,0,3,1308.33333333,type1
4.0,-1,1,672.0,type1
4.0,-48,1,651.0,type1
4.0,0,1,553.0,type1
4.0,0,1,803.0,type1
4.0,-3,1,1077.0,type1
4.0,-13,3,414.0,type1
4.0,-7,5,239.4,type1
3.7,-22,4,319.75,type1
4.0,-1,2,309.5,type1
3.1,-3,3,314.0,type1
4.0,0,3,482.0,type1
4.0,0,2,222.5,type1
0,0,0,0.0,type1
0,0,0,0.0,type1
0,0,0,0.0,type1
0,0,0,0.0,type1
0,0,0,0.0,type1
0,0,0,0.0,type1
0,-3,1,2195.0,type1
3.5,-1,1,1497.0,type1
4.0,0,1,0.0,type1
0,0,0,0.0,type1
0,0,0,0.0,type1
3.0,-2,1,945.0,type1
0,0,0,0.0,type1
0,0,0,0.0,type1
4.0,0,2,509.5,type1
0,0,0,0.0,type1
0.0,0,0,0.0,type1
0,0,0,0.0,type1
0,0,0,0.0,type1
0,0,0,0.0,type1
3.0,-3,1,469.0,type1
3.0,-4,2,481.5,type1
3.0,-1,1,991.0,type1
3.0,-5,1,896.0,type1
0,0,0,0.0,type1
0,0,0,0.0,type1
0,0,0,0.0,type1
0,0,0,0.0,type1
0,0,0,0.0,type1
0,0,0,0.0,type1
0,0,0,0.0,type1
4.0,7,1,1331.0,type1
4.0,-4,1,861.0,type1
4.0,-1,1,976.0,type1
4.0,-2,2,771.0,type1
3.0,-1,1,464.0,type1
0,0,0,0.0,type1
0,0,0,0.0,type1
0,0,0,0.0,type1
0,0,0,0.0,type1
0,0,0,0.0,type1
0,0,0,0.0,type1
0,0,0,0.0,type1
0,0,0,0.0,type1
0,0,0,0.0,type1
0,0,0,0.0,type1
0,0,0,0.0,type1
0,0,0,0.0,type1
0,0,0,0.0,type1
0,0,0,0.0,type1
0,0,0,0.0,type1
0,0,0,0.0,type1
4.0,0,0,0.0,type1
0,0,0,0.0,type1
0,0,0,0.0,type1
0,0,0,0.0,type1
0,0,0,0.0,type1
0,0,0,0.0,type1
0,0,0,0.0,type1
0,0,0,0.0,type1
0,0,0,0.0,type1
0,0,0,0.0,type1
0,0,0,0.0,type1
0,0,0,0.0,type1
0,0,0,0.0,type1
0,0,0,0.0,type1
0,0,0,0.0,type1
0,0,0,0.0,type1
0,0,0,0.0,type1
0,-71,0,0.0,type1
0,0,0,0.0,type1
0,0,0,0.0,type1
0,0,0,0.0,type1
0,0,0,0.0,type1
0,0,0,0.0,type1
0,0,0,0.0,type1
0,0,0,0.0,type1
0,0,0,0.0,type1
4.0,-79,1,2992.0,type1
4.0,-30,2,1515.5,type1
4.0,-174,1,2312.0,type1
4.0,-37,1,5120.0,type1
0,-31,2,1273.5,type1
4.0,-3,2,722.0,type1
3.5,-5,2,153.5,type1
2.5,-6,1,1055.0,type1
3.0,-32,1,1344.0,type1
3.0,-33,1,1258.0,type1
4.0,-55,2,976.0,type1
4.0,-6,1,1922.0,type1
4.0,-14,2,789.5,type1
0,-5,2,1917.0,type1
0,-36,1,1883.0,type1
3.2,-7,2,1272.0,type1
0,-34,1,1181.0,type1
3.0,-84,1,1594.0,type1
4.0,-59,4,994.75,type1
4.0,-86,3,793.0,type1
4.0,-60,3,895.666666667,type1
4.0,-106,3,760.666666667,type1
4.0,-7,2,1569.5,type1
4.0,-33,3,779.0,type1
4.0,-5,1,1134.0,type1
4.0,-6,1,885.0,type1
4.0,-34,1,788.0,type1
5.0,-37,1,1741.0,type1
5.0,-84,2,1436.0,type1
5.0,-92,4,470.25,type1
4.0,-105,1,837.0,type1
4.0,-6,1,1343.0,type1
4.0,-81,3,559.666666667,type1
3.0,-36,1,1081.0,type1
4.5,-5,1,2177.0,type1
4.0,-78,1,1309.0,type1
0,0,0,0.0,type1
3.5,33,2,906.0,type1
0,0,0,0.0,type1
0,0,0,0.0,type1
0,0,0,0.0,type1
0,0,0,0.0,type1
0,-7,2,1324.5,type1
4.0,-51,2,652.5,type1
4.0,-32,2,90.0,type1
5.0,-28,5,1253.6,type1
4.0,-53,2,1402.5,type1
5.0,-57,4,1142.5,type1
5.0,-36,5,885.8,type1
5.0,-30,4,1276.5,type1
3.0,-22,2,401.0,type1
0,-9,3,1076.66666667,type1
0,-26,2,1372.5,type1
3.0,-34,3,1052.66666667,type1
0,-50,3,1171.66666667,type1
4.0,-106,2,1841.5,type1
4.0,-60,3,1054.33333333,type1
4.0,-6,3,1012.33333333,type1
5.0,-58,3,1263.0,type1
5.0,-29,4,1148.0,type1
5.0,-54,2,2810.5,type1
4.0,-99,3,1055.66666667,type1
4.0,-1,1,936.0,type1
4.0,-28,2,764.5,type1
4.0,-50,1,800.0,type1
4.0,-58,1,1308.0,type1
4.0,-51,2,1355.5,type1
4.0,-44,2,750.5,type1
4.0,-28,2,851.5,type1
4.0,-52,1,1653.0,type1
4.0,-6,2,508.5,type1
4.0,-6,3,748.666666667,type1
4.5,-33,2,1762.0,type1
4.0,-32,3,707.0,type1
0,0,0,0.0,type1
4.0,-33,2,1333.5,type1
0,0,0,0.0,type1
0,0,0,0.0,type1
0,0,0,0.0,type1
0,0,0,0.0,type1
0,-11,4,1454.25,type1
5.0,0,8,706.0,type1
4.0,1,6,375.0,type1
4.0,0,3,3176.66666667,type1
5.0,0,2,2764.0,type1
5.0,0,3,2693.33333333,type1
5.0,0,3,3450.0,type1
4.0,0,1,2771.0,type1
4.0,-22,2,995.5,type1
0,0,2,2288.0,type1
0.0,0,0,0.0,type1
3.5,192,2,1523.0,type1
0,163,1,2123.0,type1
4.5,0,2,2432.5,type1
4.0,0,4,1063.5,type1
5.0,-1,5,1586.8,type1
4.0,-1,1,2382.0,type1
4.0,-1,2,2519.5,type1
4.0,0,6,985.833333333,type1
4.0,0,5,1492.2,type1
5.0,-1,1,2431.0,type1
4.0,0,1,2393.0,type1
0,0,0,0.0,type1
5.0,-2,1,2781.0,type1
4.0,0,1,2836.0,type1
4.0,-10,2,886.0,type1
5.0,-1,6,845.333333333,type1
3.0,0,14,730.0,type1
5.0,0,4,736.75,type1
4.0,-8,2,2037.5,type1
4.5,-8,1,3857.0,type1
5.0,0,1,2523.0,type1
0,0,0,0.0,type1
4.0,0,2,1966.0,type1
0,0,0,0.0,type1
0,0,0,0.0,type1
0,0,0,0.0,type1
0,0,0,0.0,type1
0,-6,2,1585.5,type1
4.0,-2,2,553.5,type1
4.0,-1,1,286.0,type1
4.0,0,4,1200.5,type1
3.5,0,1,1351.0,type1
4.0,-3,2,1106.0,type1
4.0,0,3,624.333333333,type1
4.0,-21,1,1774.0,type1
4.0,-11,2,526.5,type1
0,0,1,1142.0,type1
0,-22,1,1661.0,type1
1.7,-1,1,1033.0,type1
0,17,2,944.5,type1
3.0,-3,1,1639.0,type1
4.0,-1,2,1635.0,type1
4.0,-1,2,1404.0,type1
4.0,-1,2,1178.0,type1
4.0,-1,2,1204.0,type1
4.0,0,2,987.0,type1
4.0,0,3,848.666666667,type1
4.0,-3,2,867.5,type1
5.0,-4,1,1654.0,type1
4.0,-6,1,946.0,type1
4.0,-27,1,1244.0,type1
4.0,-2,2,1611.0,type1
4.0,-12,3,690.0,type1
4.0,-1,1,1135.0,type1
4.0,-2,2,1331.0,type1
4.0,-5,2,783.5,type1
3.2,-3,1,1571.0,type1
5.0,-6,1,3031.0,type1
4.0,-29,2,527.5,type1
0,0,0,0.0,type1
4.0,-32,3,711.0,type1
0,0,0,0.0,type1
0,0,0,0.0,type1
0,0,0,0.0,type1
0,0,0,0.0,type1
0,-22,1,1526.0,type1
4.0,0,2,643.0,type1
4.0,0,2,24.5,type1
4.0,-1,3,1790.0,type1
4.5,-1,2,1905.5,type1
5.0,-1,3,1917.33333333,type1
3.7,-2,1,4519.0,type1
4.0,-25,1,1703.0,type1
0,0,0,0.0,type1
0,-1,2,2273.0,type1
0,-3,2,2298.5,type1
4.0,-1,2,1882.0,type1
0,0,1,2552.0,type1
3.7,-9,1,2291.0,type1
0,0,0,0.0,type1
5.0,-4,3,1378.33333333,type1
3.0,-2,1,3639.0,type1
3.0,-3,1,3648.0,type1
5.0,0,3,1441.66666667,type1
4.0,-1,2,1230.0,type1
4.0,-73,1,834.0,type1
5.0,-3,2,1905.5,type1
4.0,-2,1,1406.0,type1
4.0,-27,1,2400.0,type1
4.0,-8,1,2931.0,type1
4.0,-13,2,921.5,type1
5.0,-3,1,1397.0,type1
4.0,-1,1,1743.0,type1
4.0,-22,1,934.0,type1
3.0,-49,1,774.0,type1
4.3,-30,1,3388.0,type1
4.0,-26,1,726.0,type1
0,0,0,0.0,type1
5.0,0,3,1771.0,type1
4.0,-69,1,2486.0,type1
3.5,-48,1,2449.0,type1
4.0,-250,1,5082.0,type1
3.0,-155,1,1398.0,type1
0,-79,1,2557.0,type1
4.0,-48,2,1363.5,type1
4.0,-47,1,75.0,type1
4.0,-27,4,1488.25,type1
4.0,-24,2,2065.5,type1
4.0,-22,3,651.333333333,type1
4.5,-11,3,1575.33333333,type1
4.0,-11,2,1597.0,type1
4.0,-37,2,930.0,type1
0,-12,2,2232.0,type1
0,-52,2,2124.0,type1
3.1,-26,2,1460.5,type1
0,-101,1,2861.0,type1
4.0,-59,2,2223.5,type1
4.0,-50,2,728.0,type1
2.0,-60,1,2090.0,type1
3.0,-31,2,448.0,type1
3.0,-78,1,1607.0,type1
4.0,-31,2,1428.0,type1
4.0,-35,2,1607.5,type1
4.3,-58,1,1273.0,type1
4.0,-60,1,1527.0,type1
4.0,-52,1,1051.0,type1
4.0,-74,1,1206.0,type1
4.0,-61,2,1144.5,type1
4.0,-73,5,326.0,type1
4.0,-78,1,979.0,type1
4.5,-48,1,1541.0,type1
4.0,-83,1,803.0,type1
3.3,-74,1,785.0,type1
4.0,-26,1,1188.0,type1
4.0,-35,1,802.0,type1
0,0,0,0.0,type1
5.0,-36,2,1858.5,type1
4.0,-50,2,2447.0,type1
5.0,0,3,2927.66666667,type1
4.0,-10,2,2170.0,type1
5.0,0,3,2654.0,type1
0,-31,4,953.0,type1
5.0,-1,2,1572.5,type1
4.0,0,1,100.0,type1
5.0,-47,3,2512.66666667,type1
4.5,-1,3,1628.0,type1
5.0,-46,3,2225.66666667,type1
4.0,-6,3,1397.66666667,type1
5.0,-11,6,927.333333333,type1
4.0,-13,3,587.333333333,type1
0,-2,5,1369.2,type1
0,0,2,3287.0,type1
5.0,-12,2,3100.0,type1
0,19,2,3365.5,type1
5.0,-1,2,3696.5,type1
5.0,-26,2,3073.5,type1
5.0,-6,2,4271.5,type1
5.0,-5,2,2814.5,type1
5.0,-4,3,1759.33333333,type1
5.0,-22,2,2404.5,type1
5.0,-30,3,2096.33333333,type1
4.0,-146,1,1318.0,type1
4.0,-3,3,1479.33333333,type1
4.0,-25,2,1074.5,type1
5.0,-78,4,973.25,type1
5.0,-44,5,1266.8,type1
4.0,-39,2,1920.0,type1
4.0,-1,2,995.0,type1
5.0,-21,2,2185.5,type1
4.0,-75,2,902.5,type1
4.5,-54,3,664.666666667,type1
5.0,-2,1,2029.0,type1
4.0,-94,3,535.0,type1
0.0,-2,1,886.0,type1
4.0,0,2,1760.5,type1
3.8,0,1,2231.0,type1
4.0,0,1,5235.0,type1
3.5,1,1,2407.0,type1
3.2,0,1,2921.0,type1
0,-4,1,2807.0,type1
3.5,0,1,705.0,type1
4.0,-3,4,73.75,type1
5.0,-6,6,1209.16666667,type1
3.5,0,1,2207.0,type1
5.0,-1,2,2274.5,type1
4.0,-1,2,1010.5,type1
4.0,0,1,964.0,type1
4.0,-2,3,707.0,type1
0,0,2,2828.0,type1
0,1,1,946.0,type1
2.5,0,4,590.5,type1
0,-24,3,832.666666667,type1
4.0,0,1,2077.0,type1
4.0,-8,2,1185.5,type1
4.0,-4,2,1266.0,type1
4.0,-3,4,801.0,type1
5.0,-4,4,991.75,type1
4.0,-1,2,1108.5,type1
4.0,-1,4,707.0,type1
5.0,-3,1,2688.0,type1
4.5,-66,2,927.0,type1
4.0,0,1,243.0,type1
4.0,-8,4,375.75,type1
4.0,-2,1,2302.0,type1
5.0,-62,4,687.0,type1
5.0,-10,1,1073.0,type1
4.0,0,1,860.0,type1
4.0,-3,2,358.5,type1
3.0,0,1,850.0,type1
3.0,1,1,1046.0,type1
3.0,0,1,339.0,type1
0,0,0,0.0,type1
5.0,0,6,1345.5,type1
0,0,0,0.0,type1
0,0,0,0.0,type1
0,0,0,0.0,type1
0,0,0,0.0,type1
0,-6,1,522.0,type1
4.0,-10,2,568.0,type1
4.0,-5,1,82.0,type1
4.0,-3,3,1106.33333333,type1
4.0,-2,2,781.0,type1
4.0,-2,2,1399.5,type1
4.0,-3,2,895.5,type1
4.0,-8,1,1509.0,type1
0,0,0,0.0,type1
0,-3,2,1543.5,type1
0,-11,2,1727.5,type1
3.0,-14,2,1517.5,type1
0,-10,2,1425.5,type1
3.0,-38,1,2031.0,type1
0,0,0,0.0,type1
3.0,-5,2,778.5,type1
4.0,-2,2,926.5,type1
3.0,-3,2,484.0,type1
4.0,-3,2,895.0,type1
3.5,-1,2,743.5,type1
4.0,-37,1,698.0,type1
5.0,-51,1,1697.0,type1
4.0,-4,1,857.0,type1
4.0,-7,1,1435.0,type1
4.0,-39,1,1909.0,type1
4.0,-25,1,659.0,type1
3.0,-3,1,480.0,type1
3.5,-10,1,786.0,type1
4.0,-6,1,551.0,type1
3.0,-10,1,397.0,type1
3.7,-5,1,1050.0,type1
4.0,-6,1,569.0,type1
0,0,0,0.0,type1
3.5,15,2,1063.5,type1
0,0,0,0.0,type1
0,0,0,0.0,type1
0,0,0,0.0,type1
0,0,0,0.0,type1
0,-1,1,1332.0,type1
4.0,0,2,559.0,type1
4.0,-1,1,314.0,type1
4.0,0,3,736.0,type1
3.5,0,1,771.0,type1
3.0,47,2,860.5,type1
3.5,-19,1,2475.0,type1
3.0,64,1,1582.0,type1
3.0,-10,2,276.0,type1
0,-1,2,982.0,type1
0,0,1,525.0,type1
0,0,0,0.0,type1
0,-51,2,1510.5,type1
3.0,-54,1,1160.0,type1
4.0,-1,2,803.5,type1
4.0,-1,2,1202.0,type1
4.0,-8,2,709.0,type1
4.0,-2,4,530.25,type1
3.0,0,1,1942.0,type1
4.0,0,3,508.333333333,type1
0,0,0,0.0,type1
4.5,-1,1,1186.0,type1
4.0,0,1,309.0,type1
4.0,-1,1,423.0,type1
4.0,0,1,1293.0,type1
4.0,-35,1,622.0,type1
4.0,-25,2,566.5,type1
3.5,-1,1,982.0,type1
4.0,0,1,111.0,type1
3.0,0,1,454.0,type1
4.0,-2,1,1193.0,type1
4.0,-1,2,881.5,type1
0,0,0,0.0,type1
4.0,0,2,1200.5,type1
4.0,-3,1,3359.0,type1
3.0,0,2,986.0,type1
3.5,-7,1,1480.0,type1
4.0,-1,2,1205.0,type1
0,-2,1,456.0,type1
4.0,-1,2,542.5,type1
4.0,-2,1,89.0,type1
2.5,-1,1,1425.0,type1
4.0,0,2,849.0,type1
4.0,-4,3,1230.0,type1
4.0,-9,2,984.0,type1
4.0,-1,2,1379.0,type1
4.0,-11,3,203.333333333,type1
0,-1,3,816.666666667,type1
0,-2,1,874.0,type1
3.0,-1,2,825.0,type1
0,-6,2,976.0,type1
2.7,0,2,632.5,type1
3.0,-7,2,560.0,type1
4.0,-1,2,812.0,type1
4.0,-1,2,765.5,type1
3.0,-3,2,362.0,type1
0,0,0,0.0,type1
4.0,-1,2,670.0,type1
4.0,-1,1,716.0,type1
4.0,-2,1,1029.0,type1
4.0,-2,1,350.0,type1
4.0,-4,2,333.0,type1
4.0,0,2,988.5,type1
4.0,-1,2,410.5,type1
4.0,-2,2,592.5,type1
4.0,-1,2,670.5,type1
3.5,-2,1,378.0,type1
3.0,-1,1,495.0,type1
3.8,-4,1,1225.0,type1
4.0,-26,1,697.0,type1
0.0,-1,1,350.0,type1
3.5,0,1,1152.0,type1
4.0,-1,1,3347.0,type1
4.0,0,1,3389.0,type1
4.0,-102,1,1623.0,type1
4.0,-10,3,1523.0,type1
0,-10,2,903.5,type1
3.0,0,1,421.0,type1
4.0,0,1,83.0,type1
4.0,-1,4,991.0,type1
3.5,-3,1,3251.0,type1
4.0,-2,2,2980.5,type1
4.0,-1,2,2256.5,type1
4.0,-1,1,3643.0,type1
0,0,0,0.0,type1
0,-8,4,1242.25,type1
0,-2,2,1628.5,type1
3.0,-7,1,2141.0,type1
0,-6,2,921.0,type1
3.7,-25,1,3041.0,type1
4.0,-2,2,1326.0,type1
3.0,-2,2,457.0,type1
3.0,-3,1,1110.0,type1
4.0,-7,4,690.25,type1
4.0,0,2,1383.5,type1
4.0,-2,4,687.75,type1
4.0,-1,3,347.333333333,type1
4.0,-1,3,307.0,type1
4.0,-3,1,402.0,type1
4.0,-50,2,461.5,type1
4.0,-31,1,1744.0,type1
4.0,-15,4,464.5,type1
5.0,-27,3,670.666666667,type1
4.0,-6,1,1537.0,type1
4.0,-25,1,997.0,type1
3.2,-4,2,591.0,type1
4.0,-8,1,1464.0,type1
4.0,-1,1,960.0,type1
0,0,0,0.0,type1
4.0,0,2,910.5,type1
0,0,0,0.0,type1
0,0,0,0.0,type1
0,0,0,0.0,type1
0,0,0,0.0,type1
0,-5,1,913.0,type1
3.5,-33,1,865.0,type1
2.0,-27,1,0.0,type1
3.0,-11,2,1291.5,type1
4.0,-10,3,1154.33333333,type1
4.0,-12,2,1192.0,type1
3.5,-10,1,2006.0,type1
4.0,-8,1,1370.0,type1
4.0,-39,2,533.0,type1
0,-13,1,1481.0,type1
0,-60,1,1774.0,type1
2.7,-15,1,2115.0,type1
0,-12,3,1049.66666667,type1
3.0,-13,1,1267.0,type1
4.0,-33,3,1074.66666667,type1
3.0,-11,2,866.0,type1
4.0,-12,2,1246.5,type1
3.0,-12,2,1332.0,type1
4.0,-11,2,1465.0,type1
3.5,-1,1,2439.0,type1
4.0,-11,2,354.5,type1
4.0,-15,1,626.0,type1
4.0,-13,2,895.5,type1
5.0,-13,5,436.2,type1
4.0,-27,1,831.0,type1
4.0,-68,1,1031.0,type1
4.0,-12,2,583.0,type1
4.0,-34,1,1320.0,type1
4.0,-5,1,228.0,type1
3.0,-11,1,652.0,type1
3.7,-9,1,1669.0,type1
4.0,-13,1,854.0,type1
0,0,0,0.0,type1
3.0,14,2,1166.0,type1
4.0,-103,1,2524.0,type1
4.0,-1,4,1093.25,type1
4.0,-7,1,2462.0,type1
4.0,-31,3,907.333333333,type1
0,-74,10,359.8,type1
5.0,-22,5,538.2,type1
4.0,-15,3,129.333333333,type1
4.0,-33,3,1326.33333333,type1
5.0,0,5,455.2,type1
5.0,-52,5,733.8,type1
4.5,-9,5,722.4,type1
4.0,-103,1,1490.0,type1
3.0,-18,2,324.5,type1
0,-12,5,558.0,type1
0,0,2,728.5,type1
2.4,-32,3,423.0,type1
0,-13,3,533.0,type1
3.2,-77,2,512.0,type1
4.0,-35,5,499.4,type1
4.0,-5,8,641.0,type1
4.0,-5,4,490.5,type1
5.0,-9,5,716.2,type1
5.0,-30,6,957.833333333,type1
4.0,-28,6,527.166666667,type1
4.0,-152,1,980.0,type1
4.0,-25,3,376.0,type1
4.0,0,1,381.0,type1
4.0,-80,2,338.0,type1
4.0,-23,1,1430.0,type1
5.0,-117,11,271.818181818,type1
4.0,-1,6,261.0,type1
4.0,-24,3,260.0,type1
4.0,-75,1,534.0,type1
4.0,-79,3,333.0,type1
5.0,-38,3,924.0,type1
4.0,-100,1,906.0,type1
0,0,0,0.0,type1
4.0,-8,3,335.666666667,type1
3.8,-21,1,1596.0,type1
3.0,-16,1,1156.0,type1
3.8,-8,1,1143.0,type1
3.1,-9,1,1443.0,type1
0,-1,2,663.0,type1
3.5,-2,2,201.0,type1
4.0,-6,1,3.0,type1
4.0,-2,3,633.0,type1
3.0,-1,1,610.0,type1
4.0,-1,2,1346.5,type1
4.0,-1,2,658.5,type1
4.0,-2,1,1409.0,type1
3.0,-15,2,279.0,type1
0,-11,1,401.0,type1
0,-26,1,984.0,type1
2.1,-31,1,851.0,type1
0,-22,1,715.0,type1
3.0,-7,1,1013.0,type1
3.0,-2,1,1172.0,type1
2.0,-2,1,1104.0,type1
4.0,-2,2,410.5,type1
4.0,-8,3,726.666666667,type1
4.0,-3,2,907.5,type1
4.0,-10,2,854.0,type1
4.0,-7,1,555.0,type1
4.0,-60,1,515.0,type1
4.0,-52,1,472.0,type1
4.0,-79,1,459.0,type1
4.0,-22,1,587.0,type1
4.0,-36,1,842.0,type1
4.0,-5,1,596.0,type1
4.0,-1,1,1745.0,type1
4.0,-4,2,753.0,type1
3.0,-2,1,592.0,type1
3.7,-2,1,760.0,type1
4.0,-34,1,438.0,type1
0.0,-2,1,141.0,type1
0,0,0,0.0,type1
